,Sensor ID,DYL_PM2.5,EPA_PM2.5,EPA_PM10,EPA_RH,EPA_T,EPA_CO
2021-10-21 05:00:00 UTC,1,21.2,15.3,23.2,100,13,0.7
2021-10-21 06:00:00 UTC,1,21.9,15.7,26.1,100,13,0.7
2021-10-21 07:00:00 UTC,1,21,15.9,27.9,100,14,0.7
2021-10-21 08:00:00 UTC,1,17.4,15.6,27,98,17,0.5
2021-10-21 09:00:00 UTC,1,16.5,14.8,27.7,98,18,0.5
2021-10-21 10:00:00 UTC,1,12.5,13.5,30.3,92,20,0.4
2021-10-21 11:00:00 UTC,1,8.3,11.4,24.4,82,22,0.2
2021-10-21 12:00:00 UTC,1,8.6,10.4,21.8,96,21,0.2
2021-10-21 13:00:00 UTC,1,8.6,10.2,21.4,93,22,0.3
2021-10-21 14:00:00 UTC,1,5.6,8,18,82,23,0.2
2021-10-21 15:00:00 UTC,1,4.8,6.7,15,78,23,0.2
2021-10-21 16:00:00 UTC,1,5.4,6.9,15,83,22,0.2
2021-10-21 17:00:00 UTC,1,5.6,6.9,14.6,90,21,0.2
2021-10-21 18:00:00 UTC,1,10.8,7.7,15.3,99,19,0.2
2021-10-21 19:00:00 UTC,1,9,8.7,15.9,100,18,0.3
2021-10-21 20:00:00 UTC,1,8.5,8.8,17.1,100,17,0.2
2021-10-21 21:00:00 UTC,1,11.4,10.2,20,100,17,0.4
2021-10-21 22:00:00 UTC,1,10.1,9.7,19.4,100,17,0.4
2021-10-21 23:00:00 UTC,1,8.3,8.3,16,100,18,0.2
2021-10-22 00:00:00 UTC,1,8.4,8.1,16.7,100,19,0.2
2021-10-22 01:00:00 UTC,1,9.1,8.9,19.2,100,18,0.2
2021-10-22 02:00:00 UTC,1,10.2,8.8,15.8,100,18,0.2
2021-10-22 03:00:00 UTC,1,11.2,9.2,17,100,18,0.2
2021-10-22 04:00:00 UTC,1,13.5,10.1,16.8,100,17,0.2
2021-10-22 05:00:00 UTC,1,16.3,11,16.8,100,17,0.2
2021-10-22 06:00:00 UTC,1,16.9,11.4,18.9,100,16,0.2
2021-10-22 07:00:00 UTC,1,17.8,11.3,17.7,100,15,0.2
2021-10-22 08:00:00 UTC,1,15.9,10.9,19.3,100,16,0.2
2021-10-22 09:00:00 UTC,1,7.5,9.1,22.8,92,18,0.2
2021-10-22 10:00:00 UTC,1,6.1,8.8,23.5,64,20,0.2
2021-10-22 11:00:00 UTC,1,5,7.8,20.9,55,22,0.2
2021-10-22 12:00:00 UTC,1,4.5,7.3,20,50,23,0.2
2021-10-22 13:00:00 UTC,1,3.9,6.9,19.8,47,23,0.2
2021-10-22 14:00:00 UTC,1,3.2,6.2,16.1,44,24,0.2
2021-10-22 15:00:00 UTC,1,3.2,6.2,16.5,46,23,0.2
2021-10-22 16:00:00 UTC,1,3.1,5.8,16.7,50,22,0.2
2021-10-22 17:00:00 UTC,1,3.3,5.1,14.6,59,20,0.2
2021-10-22 18:00:00 UTC,1,4.5,5.7,13.7,81,17,0.2
2021-10-22 19:00:00 UTC,1,10.3,7.4,15.7,90,15,0.3
2021-10-22 20:00:00 UTC,1,10.6,7.7,17.7,98,14,0.4
2021-10-22 21:00:00 UTC,1,10.2,8.1,18.4,100,13,0.4
2021-10-22 22:00:00 UTC,1,9.2,8,17.7,100,13,0.4
2021-10-22 23:00:00 UTC,1,8,7.9,15.9,100,13,0.3
2021-10-23 00:00:00 UTC,1,6.8,7.2,14.4,100,12,0.2
2021-10-23 01:00:00 UTC,1,7.4,7,13.2,100,11,0.2
2021-10-23 02:00:00 UTC,1,9.5,7.4,13.8,100,10,0.2
2021-10-23 03:00:00 UTC,1,11.1,7.7,12.9,100,10,0.2
2021-10-23 04:00:00 UTC,1,11.5,7.5,12.5,100,9,0.2
2021-10-23 05:00:00 UTC,1,11.6,7.4,11.8,100,9,0.2
2021-10-23 06:00:00 UTC,1,12.8,7.5,12.4,100,8,0.2
2021-10-23 07:00:00 UTC,1,13.4,7.6,14.5,100,9,0.3
2021-10-23 08:00:00 UTC,1,8.7,6.5,11.5,94,12,0.2
2021-10-23 09:00:00 UTC,1,3.8,5.5,11,73,15,0.2
2021-10-23 10:00:00 UTC,1,3.2,5.5,10.8,58,18,0.2
2021-10-23 11:00:00 UTC,1,3,5.6,12.5,48,20,0.2
2021-10-23 12:00:00 UTC,1,3,5.3,11.6,39,22,0.2
2021-10-23 13:00:00 UTC,1,3.1,5.7,14.1,36,23,0.2
2021-10-23 14:00:00 UTC,1,3.1,5.9,13.5,35,24,0.2
2021-10-23 15:00:00 UTC,1,3.4,6.6,14.9,38,24,0.2
2021-10-23 16:00:00 UTC,1,3.9,7.2,15.6,47,22,0.2
2021-10-23 17:00:00 UTC,1,5.3,7.4,13.9,61,19,0.2
2021-10-23 18:00:00 UTC,1,8,8.2,16.7,85,16,0.4
2021-10-23 19:00:00 UTC,1,12.7,10,18,98,14,0.5
2021-10-23 20:00:00 UTC,1,26.7,14.6,24.4,100,12,0.7
2021-10-23 21:00:00 UTC,1,31.4,16.2,27,100,12,0.7
2021-10-23 22:00:00 UTC,1,28.6,14.8,24.5,100,11,0.7
2021-10-23 23:00:00 UTC,1,30,15.9,25,100,10,0.9
2021-10-24 00:00:00 UTC,1,31.8,15.9,24,100,10,1
2021-10-24 01:00:00 UTC,1,31.4,15.8,23.1,100,9,1
2021-10-24 02:00:00 UTC,1,32.3,16.1,24.1,100,9,0.9
2021-10-24 03:00:00 UTC,1,40.1,19.2,28.8,100,8,1
2021-10-24 04:00:00 UTC,1,42.9,21.6,31.6,100,8,1
2021-10-24 05:00:00 UTC,1,38.7,20,28.3,100,8,0.9
2021-10-24 06:00:00 UTC,1,38.9,20.9,28.4,100,7,0.9
2021-10-24 07:00:00 UTC,1,34.1,18.2,26.5,100,8,0.9
2021-10-24 08:00:00 UTC,1,29.8,18.2,25.1,100,11,
2021-10-24 09:00:00 UTC,1,18.8,17.1,23.9,90,16,0.3
2021-10-24 10:00:00 UTC,1,7.4,12.2,18.6,71,20,0.2
2021-10-24 11:00:00 UTC,1,4.8,8.9,16,56,23,0.1
2021-10-24 12:00:00 UTC,1,4.7,9.3,15.5,51,23,0.1
2021-10-24 13:00:00 UTC,1,4.5,8.5,14.3,47,24,0.1
2021-10-24 14:00:00 UTC,1,3.7,7.6,13.5,45,25,0.1
2021-10-24 15:00:00 UTC,1,7.2,8.6,14.6,56,23,0.2
2021-10-24 16:00:00 UTC,1,7.3,8.7,15.5,69,21,0.2
2021-10-24 17:00:00 UTC,1,7.4,9.8,17.4,69,20,0.2
2021-10-24 18:00:00 UTC,1,12,11.6,20,81,18,0.2
2021-10-24 19:00:00 UTC,1,15.7,13.3,21.4,89,17,0.2
2021-10-24 20:00:00 UTC,1,13.7,12.5,20.4,97,16,0.2
2021-10-24 21:00:00 UTC,1,13.1,13.5,25.2,99,16,0.3
2021-10-24 22:00:00 UTC,1,13.4,13.2,23.7,100,16,0.3
2021-10-24 23:00:00 UTC,1,14,13.3,23.4,100,16,0.3
2021-10-25 00:00:00 UTC,1,13.8,12.9,22.6,100,15,0.3
2021-10-25 01:00:00 UTC,1,14,12.4,20.4,100,15,0.3
2021-10-25 02:00:00 UTC,1,14.7,12.7,24.5,100,14,0.4
2021-10-25 03:00:00 UTC,1,14.8,13,24,100,14,0.4
2021-10-25 04:00:00 UTC,1,15,12.8,21.2,100,13,0.3
2021-10-25 05:00:00 UTC,1,16.2,12.8,20.6,100,13,0.4
2021-10-25 06:00:00 UTC,1,16.9,12.8,19.4,100,13,0.5
2021-10-25 07:00:00 UTC,1,16.8,13.2,21.5,100,13,0.6
2021-10-25 08:00:00 UTC,1,15.8,12.8,21.3,98,16,0.5
2021-10-25 09:00:00 UTC,1,10.5,12.8,25.5,88,19,0.4
2021-10-25 10:00:00 UTC,1,9.1,12.1,23.9,84,21,0.2
2021-10-25 11:00:00 UTC,1,8.4,11.4,20.7,82,23,0.2
2021-10-25 12:00:00 UTC,1,5.8,9.5,23.8,78,24,0.2
2021-10-25 13:00:00 UTC,1,4.3,7.8,16.9,77,25,0.2
2021-10-25 14:00:00 UTC,1,3,5.9,13.9,70,26,0.1
2021-10-25 15:00:00 UTC,1,3.6,6.3,18.6,73,25,0.2
2021-10-25 16:00:00 UTC,1,3.9,6,15.6,79,24,0.2
2021-10-25 17:00:00 UTC,1,4.9,6.2,13.6,83,23,0.2
2021-10-25 18:00:00 UTC,1,7,7.4,14.6,86,22,0.2
2021-10-25 19:00:00 UTC,1,9,8.1,14.7,88,20,0.2
2021-10-25 20:00:00 UTC,1,11.1,8.9,16.5,97,19,0.2
2021-10-25 21:00:00 UTC,1,13,8.9,15.1,98,18,0.2
2021-10-25 22:00:00 UTC,1,11.6,8.6,14.9,94,18,0.2
2021-10-25 23:00:00 UTC,1,4,6.3,15.7,83,17,0.1
2021-10-26 00:00:00 UTC,1,2.7,5.6,15.2,80,16,0.1
2021-10-26 01:00:00 UTC,1,3.2,5,12,77,14,0.2
2021-10-26 02:00:00 UTC,1,3.7,5.5,9.8,79,13,0.1
2021-10-26 03:00:00 UTC,1,3.5,4.8,9,78,13,0.1
2021-10-26 04:00:00 UTC,1,2.5,2.9,6.9,78,12,0.1
2021-10-26 05:00:00 UTC,1,2.4,2.2,6.5,80,12,0.1
2021-10-26 06:00:00 UTC,1,2.5,2,5,83,12,0.1
2021-10-26 07:00:00 UTC,1,1.9,1.5,4.3,84,12,0.2
2021-10-26 08:00:00 UTC,1,2.1,1.3,5,80,13,0.2
2021-10-26 09:00:00 UTC,1,1.3,1.5,5.9,74,14,0.2
2021-10-26 10:00:00 UTC,1,1.4,1.9,7.9,67,16,0.2
2021-10-26 11:00:00 UTC,1,3.8,3.7,13.4,62,17,0.2
2021-10-26 12:00:00 UTC,1,1.7,2.6,12.1,58,19,0.2
2021-10-26 13:00:00 UTC,1,1.8,3,12.5,54,19,0.2
2021-10-26 14:00:00 UTC,1,1.9,3,13.6,52,19,0.2
2021-10-26 15:00:00 UTC,1,2.2,2.8,14.2,53,19,0.2
2021-10-26 16:00:00 UTC,1,1.7,2.8,13.4,58,17,0.2
2021-10-26 17:00:00 UTC,1,2.5,2.8,10.3,66,15,0.2
2021-10-26 18:00:00 UTC,1,5.5,3,8.1,75,13,0.2
2021-10-26 19:00:00 UTC,1,6,3.1,8.6,78,13,0.2
2021-10-26 20:00:00 UTC,1,6.9,3.3,7.7,78,12,0.2
2021-10-26 21:00:00 UTC,1,5.7,3.2,6.6,80,12,0.2
2021-10-26 22:00:00 UTC,1,6,3.4,7.1,88,11,0.2
2021-10-26 23:00:00 UTC,1,5.7,3.3,6,92,10,0.2
2021-10-27 00:00:00 UTC,1,5.7,3.7,7.5,97,9,0.2
2021-10-27 01:00:00 UTC,1,4.9,3.6,7.2,100,8,0.2
2021-10-27 02:00:00 UTC,1,4.8,3.7,7.2,100,8,0.2
2021-10-27 03:00:00 UTC,1,5.3,3.8,8.1,100,7,0.2
2021-10-27 04:00:00 UTC,1,5.7,4.1,9.5,100,7,0.2
2021-10-27 05:00:00 UTC,1,6.9,4.2,8,100,7,0.2
2021-10-27 06:00:00 UTC,1,7.2,4.6,8.9,100,7,0.3
2021-10-27 07:00:00 UTC,1,8.4,5.1,11.8,100,7,0.3
2021-10-27 08:00:00 UTC,1,13.4,7.8,25.2,96,10,0.4
2021-10-27 09:00:00 UTC,1,10,3.8,22.4,76,13,0.4
2021-10-27 10:00:00 UTC,1,5.6,6.1,25.3,55,17,0.3
2021-10-27 11:00:00 UTC,1,3.3,4.5,16.8,47,19,0.3
2021-10-27 12:00:00 UTC,1,4.8,5.3,24.4,43,21,0.3
2021-10-27 13:00:00 UTC,1,8.3,8.8,52.7,40,22,0.4
2021-10-27 14:00:00 UTC,1,7.4,7.9,50.7,36,22,0.5
2021-10-27 15:00:00 UTC,1,4.5,6,22.5,38,22,0.2
2021-10-27 16:00:00 UTC,1,3.7,5.2,14.4,46,21,0.2
2021-10-27 17:00:00 UTC,1,6.4,6,16.1,62,18,0.2
2021-10-27 18:00:00 UTC,1,9.6,7.1,17.2,77,15,0.2
2021-10-27 19:00:00 UTC,1,14.2,12.1,21.7,80,15,0.3
2021-10-27 20:00:00 UTC,1,17.2,14.5,23.7,89,13,0.3
2021-10-27 21:00:00 UTC,1,17.4,16.5,24.6,89,13,0.3
2021-10-27 22:00:00 UTC,1,14.3,12,18.8,91,12,0.2
2021-10-27 23:00:00 UTC,1,12.1,10.4,17.6,94,12,0.2
2021-10-28 00:00:00 UTC,1,12.9,9.5,17,98,11,0.2
2021-10-28 01:00:00 UTC,1,11.6,9,15.4,99,11,0.3
2021-10-28 02:00:00 UTC,1,11.3,9.1,15.2,98,12,0.2
2021-10-28 03:00:00 UTC,1,11.5,10.2,16.2,98,12,0.2
2021-10-28 04:00:00 UTC,1,9.6,7.9,14,100,12,0.2
2021-10-28 05:00:00 UTC,1,8.4,6.8,13.9,100,12,0.2
2021-10-28 06:00:00 UTC,1,16.2,6.8,14.6,100,12,0.2
2021-10-28 07:00:00 UTC,1,19.7,6.7,13.2,100,12,0.2
2021-10-28 08:00:00 UTC,1,18.6,6,11.3,100,12,0.2
2021-10-28 09:00:00 UTC,1,18.3,5.7,10.5,100,12,0.2
2021-10-28 10:00:00 UTC,1,17.9,5.6,12.2,100,13,0.2
2021-10-28 11:00:00 UTC,1,18.5,6,11.6,100,13,0.2
2021-10-28 12:00:00 UTC,1,15.7,4.4,9.4,100,13,0.2
2021-10-28 13:00:00 UTC,1,14.6,3.6,8.5,100,14,0.2
2021-10-28 14:00:00 UTC,1,15.2,4.1,8.3,100,14,0.2
2021-10-28 15:00:00 UTC,1,15.9,5,11.9,100,14,0.2
2021-10-28 16:00:00 UTC,1,17.2,5,11.8,100,14,0.2
2021-10-28 17:00:00 UTC,1,21.1,6,14.3,100,14,0.2
2021-10-28 18:00:00 UTC,1,25.9,6.9,17.7,100,14,0.2
2021-10-28 19:00:00 UTC,1,30.5,8.3,17.8,100,14,0.2
2021-10-28 20:00:00 UTC,1,37.5,8.4,15,100,14,0.2
2021-10-28 21:00:00 UTC,1,35.9,8.1,14.8,100,13,0.2
2021-10-28 22:00:00 UTC,1,37.1,8.2,16.2,100,13,0.2
2021-10-28 23:00:00 UTC,1,40.7,9.6,19.4,100,13,0.2
2021-10-29 00:00:00 UTC,1,45.6,10.3,22.3,100,13,0.2
2021-10-29 01:00:00 UTC,1,41.5,9.7,20.1,100,13,0.2
2021-10-29 02:00:00 UTC,1,42.8,10.4,24.3,100,13,0.2
2021-10-29 03:00:00 UTC,1,22.1,8.1,20.8,100,12,0.2
2021-10-29 04:00:00 UTC,1,15.3,5.9,17.4,100,12,0.2
2021-10-29 05:00:00 UTC,1,15,5.7,18.9,100,12,0.2
2021-10-29 06:00:00 UTC,1,14.4,4.8,15.8,100,12,0.2
2021-10-29 07:00:00 UTC,1,14.2,4.1,13.5,100,12,0.2
2021-10-29 08:00:00 UTC,1,14,3.9,10.2,100,12,0.2
2021-10-29 09:00:00 UTC,1,13.7,3.3,8.7,100,12,0.2
2021-10-29 10:00:00 UTC,1,13.5,2.8,8.2,90,13,0.2
2021-10-29 11:00:00 UTC,1,12.1,2.8,7.7,82,14,0.2
2021-10-29 12:00:00 UTC,1,7.8,2.7,7.7,77,14,0.2
2021-10-29 13:00:00 UTC,1,2.7,2.8,8.7,81,14,0.2
2021-10-29 14:00:00 UTC,1,2.5,3.1,8.4,90,12,0.2
2021-10-29 15:00:00 UTC,1,3.7,3.5,8,100,11,0.2
2021-10-29 16:00:00 UTC,1,2.6,3.3,7.3,100,11,0.2
2021-10-29 17:00:00 UTC,1,2.5,3,5.8,100,11,0.2
2021-10-29 18:00:00 UTC,1,3.2,2.9,5.7,100,10,0.2
2021-10-29 19:00:00 UTC,1,3.2,3,5.3,100,10,0.2
2021-10-29 20:00:00 UTC,1,3.3,2.5,4.3,100,10,0.2
2021-10-29 21:00:00 UTC,1,3.8,2.5,6,100,10,0.2
2021-10-29 22:00:00 UTC,1,4.6,2.3,5.9,100,11,0.2
2021-10-29 23:00:00 UTC,1,6.1,2.5,6.8,100,11,0.2
2021-10-30 00:00:00 UTC,1,6,2.8,7.6,100,11,0.2
2021-10-30 01:00:00 UTC,1,5.8,2.6,7,100,11,0.2
2021-10-30 02:00:00 UTC,1,6.8,3.2,7.5,100,11,0.2
2021-10-30 03:00:00 UTC,1,7.9,3.8,9.2,100,11,0.2
2021-10-30 04:00:00 UTC,1,9,3.8,9.7,100,11,0.2
2021-10-30 05:00:00 UTC,1,8.6,3.6,9.2,100,11,0.2
2021-10-30 06:00:00 UTC,1,9.4,3.5,10.3,100,11,0.2
2021-10-30 07:00:00 UTC,1,9.1,3.8,10.7,100,12,0.2
2021-10-30 08:00:00 UTC,1,8.7,4,8.6,100,12,0.2
2021-10-30 09:00:00 UTC,1,8.3,4.1,8.2,100,13,0.2
2021-10-30 10:00:00 UTC,1,8.2,4.1,8.3,100,13,0.2
2021-10-30 11:00:00 UTC,1,6.4,4.4,8.5,98,14,0.2
2021-10-30 12:00:00 UTC,1,4.9,4.3,8.8,98,14,0.2
2021-10-30 13:00:00 UTC,1,3,3.7,6.9,92,14,0.2
2021-10-30 14:00:00 UTC,1,3.7,3.9,7.3,100,13,0.2
2021-10-30 15:00:00 UTC,1,3.8,3.9,7.7,98,13,0.2
2021-10-30 16:00:00 UTC,1,3.4,3.7,7.9,96,13,0.2
2021-10-30 17:00:00 UTC,1,4,3.7,7.8,100,12,0.2
2021-10-30 18:00:00 UTC,1,4.4,3.5,7.3,100,12,0.2
2021-10-30 19:00:00 UTC,1,4.6,3.4,7.1,100,12,0.2
2021-10-30 20:00:00 UTC,1,4.2,3.4,7.2,100,12,0.2
2021-10-30 21:00:00 UTC,1,4.1,3.4,8.2,100,12,0.2
2021-10-30 22:00:00 UTC,1,4.4,3.5,8.3,100,12,0.2
2021-10-30 23:00:00 UTC,1,4.8,3.5,8.3,100,12,0.2
2021-10-31 00:00:00 UTC,1,5,3.7,8.3,100,12,0.2
2021-10-31 01:00:00 UTC,1,5.3,3.7,9,100,12,0.2
2021-10-31 02:00:00 UTC,1,4.8,3.4,7.5,100,12,0.2
2021-10-31 03:00:00 UTC,1,5.3,3.6,7.9,100,11,0.2
2021-10-31 04:00:00 UTC,1,6.3,3.8,8.7,100,10,0.2
2021-10-31 05:00:00 UTC,1,8.7,4.3,10,100,10,0.2
2021-10-31 06:00:00 UTC,1,13.1,4.6,9.8,100,10,0.2
2021-10-31 07:00:00 UTC,1,14.8,4.9,9.7,100,11,0.2
2021-10-31 08:00:00 UTC,1,12.2,4.9,8.6,95,13,
2021-10-31 09:00:00 UTC,1,7,4.3,7.4,84,14,
2021-10-31 10:00:00 UTC,1,3.9,3.8,7.1,80,15,0.2
2021-10-31 11:00:00 UTC,1,3.6,3.6,7.3,77,15,0.2
2021-10-31 12:00:00 UTC,1,4.6,4.2,7.4,77,15,0.2
2021-10-31 13:00:00 UTC,1,3.4,4.4,9.1,72,16,0.2
2021-10-31 14:00:00 UTC,1,3.5,4.6,8.7,70,16,0.2
2021-10-31 15:00:00 UTC,1,4.2,5.4,8.9,71,16,0.2
2021-10-31 16:00:00 UTC,1,4.1,5.9,10.5,74,15,0.2
2021-10-31 17:00:00 UTC,1,5.7,6.3,10.7,85,13,0.2
2021-10-31 18:00:00 UTC,1,7.9,7.2,12,95,12,0.3
2021-10-31 19:00:00 UTC,1,10.6,8.1,13.3,99,11,0.2
2021-10-31 20:00:00 UTC,1,11.8,8.9,14.8,100,10,0.3
2021-10-31 21:00:00 UTC,1,13,9,14.2,100,10,0.3
2021-10-31 22:00:00 UTC,1,12.5,9,14.1,100,10,0.3
2021-10-31 23:00:00 UTC,1,13.5,8.9,13.5,100,9,0.3
2021-11-01 00:00:00 UTC,1,11.8,8.2,13.5,100,9,0.2
2021-11-01 01:00:00 UTC,1,9.7,7.5,12.8,100,9,0.2
2021-11-01 02:00:00 UTC,1,9.5,7.2,12.1,100,9,0.2
2021-11-01 03:00:00 UTC,1,9.3,6.9,11.2,100,8,0.2
2021-11-01 04:00:00 UTC,1,10.9,6.9,11.4,100,8,0.2
2021-11-01 05:00:00 UTC,1,12.1,7.1,11.7,100,7,0.2
2021-11-01 06:00:00 UTC,1,16.3,7.3,11.9,100,6,0.3
2021-11-01 07:00:00 UTC,1,17.6,7.4,12.2,100,6,0.4
2021-11-01 08:00:00 UTC,1,18.9,7.5,12.1,100,9,0.5
2021-11-01 09:00:00 UTC,1,10.6,5.9,10.1,82,14,0.3
2021-11-01 10:00:00 UTC,1,3.6,5,9.1,67,16,0.2
2021-11-01 11:00:00 UTC,1,3,4.9,10.7,60,18,0.2
2021-11-01 12:00:00 UTC,1,2.6,4.9,11.2,57,19,0.2
2021-11-01 13:00:00 UTC,1,2.2,4.8,9.9,54,20,0.2
2021-11-01 14:00:00 UTC,1,2.2,4.9,10.8,52,21,0.2
2021-11-01 15:00:00 UTC,1,2.6,5,10.4,52,21,0.2
2021-11-01 16:00:00 UTC,1,2.8,5,10.7,59,19,0.2
2021-11-01 17:00:00 UTC,1,4,5.3,11.5,76,17,0.3
2021-11-01 18:00:00 UTC,1,6.5,6.5,12.5,96,14,0.4
2021-11-01 19:00:00 UTC,1,10.8,7.9,17.7,100,12,0.6
2021-11-01 20:00:00 UTC,1,14.3,9,16.4,100,11,0.6
2021-11-01 21:00:00 UTC,1,14,9,18.1,100,11,0.6
2021-11-01 22:00:00 UTC,1,15.1,9.4,18.7,100,10,0.7
2021-11-01 23:00:00 UTC,1,16.9,10,19.6,100,9,0.8
2021-11-02 00:00:00 UTC,1,18.4,10.2,19.5,100,8,0.8
2021-11-02 01:00:00 UTC,1,19,10.3,20.2,100,8,0.8
2021-11-02 02:00:00 UTC,1,24.2,11.3,21.3,100,8,0.7
2021-11-02 03:00:00 UTC,1,29.2,13.9,24.8,100,7,0.7
2021-11-02 04:00:00 UTC,1,28.8,13.6,22.4,100,7,0.7
2021-11-02 05:00:00 UTC,1,28.9,13.7,22,100,6,0.7
2021-11-02 06:00:00 UTC,1,31.9,14.4,23,100,6,0.6
2021-11-02 07:00:00 UTC,1,31.4,14.5,22.7,100,7,0.6
2021-11-02 08:00:00 UTC,1,30.3,14.2,23.5,100,9,0.5
2021-11-02 09:00:00 UTC,1,18.2,11.5,19,99,13,0.3
2021-11-02 10:00:00 UTC,1,10,10,19.6,75,16,0.3
2021-11-02 11:00:00 UTC,1,5.4,7.3,17,53,19,0.2
2021-11-02 12:00:00 UTC,1,3.4,5.4,13,45,20,0.2
2021-11-02 13:00:00 UTC,1,2.9,4.7,13.4,41,21,0.2
2021-11-02 14:00:00 UTC,1,2.9,5.1,12.5,45,21,0.2
2021-11-02 15:00:00 UTC,1,3.7,5.9,14.4,52,20,0.2
2021-11-02 16:00:00 UTC,1,3.7,5.5,12.7,55,18,0.2
2021-11-02 17:00:00 UTC,1,4.5,5.5,12.4,64,16,0.2
2021-11-02 18:00:00 UTC,1,6.3,6,11.3,74,14,0.2
2021-11-02 19:00:00 UTC,1,6.4,5.6,11,73,13,0.2
2021-11-02 20:00:00 UTC,1,7.3,5.8,11.9,79,12,0.2
2021-11-02 21:00:00 UTC,1,7.7,6,12,83,11,0.2
2021-11-02 22:00:00 UTC,1,9.4,6.4,12.7,88,10,0.2
2021-11-02 23:00:00 UTC,1,8.9,5.8,11.2,88,9,0.2
2021-11-03 00:00:00 UTC,1,11.5,5.8,10.7,91,9,0.2
2021-11-03 01:00:00 UTC,1,12.7,6.2,11.8,96,8,0.2
2021-11-03 02:00:00 UTC,1,11.1,5.9,10.2,98,7,0.2
2021-11-03 03:00:00 UTC,1,10.4,5.8,10.7,100,7,0.2
2021-11-03 04:00:00 UTC,1,10.6,5.7,10.5,100,6,0.2
2021-11-03 05:00:00 UTC,1,10.9,6.1,9.9,100,6,0.2
2021-11-03 06:00:00 UTC,1,11.1,6.3,10.7,100,6,0.2
2021-11-03 07:00:00 UTC,1,9.9,6.4,11,100,7,0.3
2021-11-03 08:00:00 UTC,1,10.9,7.8,12.5,96,9,0.3
2021-11-03 09:00:00 UTC,1,9.1,7,12.7,82,12,0.2
2021-11-03 10:00:00 UTC,1,6.4,6.6,12.8,72,13,0.2
2021-11-03 11:00:00 UTC,1,5,6.3,12.1,66,15,0.2
2021-11-03 12:00:00 UTC,1,5.8,6.8,13.1,66,15,0.2
2021-11-03 13:00:00 UTC,1,6.2,6.9,13.6,68,15,0.2
2021-11-03 14:00:00 UTC,1,6.1,6.8,12,69,14,0.2
2021-11-03 15:00:00 UTC,1,6,6.3,10.2,69,14,0.2
2021-11-03 16:00:00 UTC,1,6.8,6,11,73,13,0.2
2021-11-03 17:00:00 UTC,1,7.8,5.7,10.6,77,12,0.2
2021-11-03 18:00:00 UTC,1,9,5.8,10.2,83,11,0.2
2021-11-03 19:00:00 UTC,1,10.9,6.4,11.2,81,11,0.2
2021-11-03 20:00:00 UTC,1,11.4,6.8,12.4,79,11,0.2
2021-11-03 21:00:00 UTC,1,11.5,6.9,12.8,79,11,0.2
2021-11-03 22:00:00 UTC,1,12.4,7,12.6,81,10,0.2
2021-11-03 23:00:00 UTC,1,13.9,7.3,14.2,83,10,0.2
2021-11-04 00:00:00 UTC,1,12.4,7.6,12.5,86,9,0.2
2021-11-04 01:00:00 UTC,1,11.2,7.3,13.7,91,9,0.2
2021-11-04 02:00:00 UTC,1,10.6,7.3,13.2,91,8,0.2
2021-11-04 03:00:00 UTC,1,11.2,7.5,11.6,97,8,0.2
2021-11-04 04:00:00 UTC,1,11.9,8.2,11.5,100,8,0.2
2021-11-04 05:00:00 UTC,1,14.5,8.8,13.6,100,7,0.2
2021-11-04 06:00:00 UTC,1,14.9,9.5,13,100,7,0.2
2021-11-04 07:00:00 UTC,1,15.6,9.9,13.2,100,7,0.2
2021-11-04 08:00:00 UTC,1,18.9,11.2,14,100,7,0.2
2021-11-04 09:00:00 UTC,1,23.2,11.4,14.5,100,8,0.2
2021-11-04 10:00:00 UTC,1,25.2,11.4,14.3,100,8,0.2
2021-11-04 11:00:00 UTC,1,19.6,10.5,13.2,100,8,0.2
2021-11-04 12:00:00 UTC,1,14.7,10.1,12.7,100,8,0.2
2021-11-04 13:00:00 UTC,1,12.2,9.8,12.2,100,8,0.2
2021-11-04 14:00:00 UTC,1,10.4,9.2,12.3,100,8,0.2
2021-11-04 15:00:00 UTC,1,11.1,10.4,14,100,9,0.2
2021-11-04 16:00:00 UTC,1,10.9,10.2,13.5,99,9,0.2
2021-11-04 17:00:00 UTC,1,14.2,11.1,14.4,100,9,0.2
2021-11-04 18:00:00 UTC,1,18.1,12.1,15.4,100,8,0.2
2021-11-04 19:00:00 UTC,1,20.6,12.6,16,100,8,0.2
2021-11-04 20:00:00 UTC,1,28.1,14.2,16.9,99,8,0.2
2021-11-04 21:00:00 UTC,1,23.9,12.6,15.4,98,8,0.2
2021-11-04 22:00:00 UTC,1,25.6,13,15.9,99,8,0.2
2021-11-04 23:00:00 UTC,1,28.5,13.1,16,99,8,0.2
2021-11-05 00:00:00 UTC,1,27.7,12.5,15.8,100,8,0.2
2021-11-05 01:00:00 UTC,1,18.7,10.2,13,98,7,0.2
2021-11-05 02:00:00 UTC,1,12.9,9.2,11.6,98,7,0.1
2021-11-05 03:00:00 UTC,1,13.6,8.4,10.9,100,6,0.1
2021-11-05 04:00:00 UTC,1,20,9.4,11.8,100,6,0.2
2021-11-05 05:00:00 UTC,1,23,9.6,11.6,100,5,0.2
2021-11-05 06:00:00 UTC,1,24.1,9.8,12.3,100,5,0.2
2021-11-05 07:00:00 UTC,1,25.9,10,12.2,100,5,0.2
2021-11-05 08:00:00 UTC,1,25.7,10.8,12.7,98,7,0.2
